Module,Framework,Iteration,Status,Time_Sec,RAM_MB
MAX_SUBLIST_SUM,Major,20,success,3.14,275.25
MAX_SUBLIST_SUM,PITest,20,success,2.57,323.11
MAX_SUBLIST_SUM,Major,21,success,3.13,288.70
MAX_SUBLIST_SUM,PITest,21,success,3.04,290.44
MAX_SUBLIST_SUM,Major,22,success,3.41,296.77
MAX_SUBLIST_SUM,PITest,22,success,2.78,291.84
MAX_SUBLIST_SUM,Major,23,success,3.23,280.27
MAX_SUBLIST_SUM,PITest,23,success,2.59,295.69
MAX_SUBLIST_SUM,Major,24,success,3.56,265.50
MAX_SUBLIST_SUM,PITest,24,success,2.69,303.19
MAX_SUBLIST_SUM,Major,25,success,3.14,287.06
MAX_SUBLIST_SUM,PITest,25,success,2.59,305.97
MAX_SUBLIST_SUM,Major,26,success,3.12,294.14
MAX_SUBLIST_SUM,PITest,26,success,2.92,285.05
MAX_SUBLIST_SUM,Major,27,success,3.15,280.81
MAX_SUBLIST_SUM,PITest,27,success,2.58,312.67
MAX_SUBLIST_SUM,Major,28,success,3.23,294.44
MAX_SUBLIST_SUM,PITest,28,success,2.56,287.81
MAX_SUBLIST_SUM,Major,29,success,3.27,294.66
MAX_SUBLIST_SUM,PITest,29,success,2.68,279.34
MAX_SUBLIST_SUM,Major,30,success,3.00,281.14
MAX_SUBLIST_SUM,PITest,30,success,2.56,302.50
module_7_rpnevaluator,Major,1,success,3.71,298.62
module_7_rpnevaluator,PITest,1,success,3.78,287.06
module_7_rpnevaluator,Major,2,success,3.47,314.22
module_7_rpnevaluator,PITest,2,success,3.46,323.97
module_7_rpnevaluator,Major,3,success,3.59,319.73
module_7_rpnevaluator,PITest,3,success,3.87,298.78
module_7_rpnevaluator,Major,4,success,3.76,313.14
module_7_rpnevaluator,PITest,4,success,3.48,325.50
module_7_rpnevaluator,Major,5,success,3.41,304.88
module_7_rpnevaluator,PITest,5,success,3.62,317.12
module_7_rpnevaluator,Major,6,success,3.66,294.22
module_7_rpnevaluator,PITest,6,success,3.35,346.00
module_7_rpnevaluator,Major,7,success,3.62,331.36
module_7_rpnevaluator,PITest,7,success,3.53,344.17
module_7_rpnevaluator,Major,8,success,3.93,302.03
module_7_rpnevaluator,PITest,8,success,3.45,345.20
module_7_rpnevaluator,Major,9,success,3.64,319.80
module_7_rpnevaluator,PITest,9,success,3.34,339.94
module_7_rpnevaluator,Major,10,success,4.19,319.73
module_7_rpnevaluator,PITest,10,success,3.49,313.27
module_7_rpnevaluator,Major,11,success,3.86,316.69
module_7_rpnevaluator,PITest,11,success,3.64,337.88
module_7_rpnevaluator,Major,12,success,3.88,297.77
module_7_rpnevaluator,PITest,12,success,3.45,319.97
module_7_rpnevaluator,Major,13,success,3.94,324.33
module_7_rpnevaluator,PITest,13,success,3.35,318.97
module_7_rpnevaluator,Major,14,success,3.82,309.38
module_7_rpnevaluator,PITest,14,success,3.48,310.41
module_7_rpnevaluator,Major,15,success,3.46,311.30
module_7_rpnevaluator,PITest,15,success,3.39,352.89
module_7_rpnevaluator,Major,16,success,3.77,325.38
module_7_rpnevaluator,PITest,16,success,3.39,321.75
module_7_rpnevaluator,Major,17,success,3.56,316.25
module_7_rpnevaluator,PITest,17,success,3.34,324.20
module_7_rpnevaluator,Major,18,success,3.47,318.38
module_7_rpnevaluator,PITest,18,success,3.46,301.84
module_7_rpnevaluator,Major,19,success,3.71,320.19
module_7_rpnevaluator,PITest,19,success,3.38,318.34
module_7_rpnevaluator,Major,20,success,3.90,317.52
module_7_rpnevaluator,PITest,20,success,3.99,299.39
module_7_rpnevaluator,Major,21,success,3.78,337.08
module_7_rpnevaluator,PITest,21,success,3.67,313.61
module_7_rpnevaluator,Major,22,success,3.90,312.77
module_7_rpnevaluator,PITest,22,success,3.79,305.08
module_7_rpnevaluator,Major,23,success,3.61,309.28
module_7_rpnevaluator,PITest,23,success,3.36,337.83
module_7_rpnevaluator,Major,24,success,3.66,335.06
module_7_rpnevaluator,PITest,24,success,3.68,294.12
module_7_rpnevaluator,Major,25,success,3.67,322.14
module_7_rpnevaluator,PITest,25,success,3.37,324.44
module_7_rpnevaluator,Major,26,success,3.59,326.41
module_7_rpnevaluator,PITest,26,success,3.68,269.59
module_7_rpnevaluator,Major,27,success,3.68,295.84
module_7_rpnevaluator,PITest,27,success,3.34,341.75
module_7_rpnevaluator,Major,28,success,3.61,301.83
module_7_rpnevaluator,PITest,28,success,3.57,305.05
module_7_rpnevaluator,Major,29,success,3.66,315.83
module_7_rpnevaluator,PITest,29,success,3.45,317.30
module_7_rpnevaluator,Major,30,success,3.59,327.23
module_7_rpnevaluator,PITest,30,success,3.35,316.77
GET_FACTORS,Major,1,success,3.24,349.12
GET_FACTORS,PITest,1,success,2.82,314.12
GET_FACTORS,Major,2,success,3.24,298.69
GET_FACTORS,PITest,2,success,2.80,319.38
GET_FACTORS,Major,3,success,3.25,293.17
GET_FACTORS,PITest,3,success,2.97,310.55
GET_FACTORS,Major,4,success,3.32,292.64
GET_FACTORS,PITest,4,success,2.76,321.77
GET_FACTORS,Major,5,success,3.22,358.75
GET_FACTORS,PITest,5,success,2.90,313.77
GET_FACTORS,Major,6,success,3.44,289.70
GET_FACTORS,PITest,6,success,2.78,325.98
GET_FACTORS,Major,7,success,3.21,361.70
GET_FACTORS,PITest,7,success,2.81,312.23
GET_FACTORS,Major,8,success,3.65,262.16
GET_FACTORS,PITest,8,success,2.88,293.16
GET_FACTORS,Major,9,success,3.18,307.53
GET_FACTORS,PITest,9,success,2.77,317.89
GET_FACTORS,Major,10,success,3.31,355.55
GET_FACTORS,PITest,10,success,3.20,293.58
GET_FACTORS,Major,11,success,3.24,291.70
GET_FACTORS,PITest,11,success,2.91,312.64
GET_FACTORS,Major,12,success,3.27,309.56
GET_FACTORS,PITest,12,success,2.81,308.19
GET_FACTORS,Major,13,success,3.79,299.61
GET_FACTORS,PITest,13,success,2.79,304.42
GET_FACTORS,Major,14,success,3.25,289.73
GET_FACTORS,PITest,14,success,2.78,313.95
GET_FACTORS,Major,15,success,3.34,291.25
GET_FACTORS,PITest,15,success,3.11,292.95
GET_FACTORS,Major,16,success,3.35,346.55
GET_FACTORS,PITest,16,success,2.78,311.33
GET_FACTORS,Major,17,success,3.24,298.23
GET_FACTORS,PITest,17,success,2.82,324.45
GET_FACTORS,Major,18,success,3.44,289.09
GET_FACTORS,PITest,18,success,2.81,320.20
GET_FACTORS,Major,19,success,3.25,372.53
GET_FACTORS,PITest,19,success,2.83,312.31
GET_FACTORS,Major,20,success,3.23,361.25
GET_FACTORS,PITest,20,success,2.86,323.17
GET_FACTORS,Major,21,success,3.35,302.36
GET_FACTORS,PITest,21,success,2.92,323.14
GET_FACTORS,Major,22,success,3.36,285.23
GET_FACTORS,PITest,22,success,2.88,322.55
GET_FACTORS,Major,23,success,3.42,283.41
GET_FACTORS,PITest,23,success,2.79,315.95
GET_FACTORS,Major,24,success,3.30,345.14
GET_FACTORS,PITest,24,success,2.77,313.94
GET_FACTORS,Major,25,success,3.54,294.75
GET_FACTORS,PITest,25,success,2.79,310.69
GET_FACTORS,Major,26,success,3.32,355.52
GET_FACTORS,PITest,26,success,2.82,314.03
GET_FACTORS,Major,27,success,3.36,306.42
GET_FACTORS,PITest,27,success,3.12,247.97
GET_FACTORS,Major,28,success,3.32,356.78
GET_FACTORS,PITest,28,success,2.86,331.45
GET_FACTORS,Major,29,success,3.23,297.34
GET_FACTORS,PITest,29,success,2.80,312.59
GET_FACTORS,Major,30,success,3.66,292.84
GET_FACTORS,PITest,30,success,2.87,320.67
QUICKSORT,Major,1,success,3.32,296.08
QUICKSORT,PITest,1,success,2.78,310.69
QUICKSORT,Major,2,success,3.23,287.83
QUICKSORT,PITest,2,success,3.32,303.97
QUICKSORT,Major,3,success,3.23,312.64
QUICKSORT,PITest,3,success,2.81,312.50
QUICKSORT,Major,4,success,3.23,288.72
QUICKSORT,PITest,4,success,2.77,327.25
QUICKSORT,Major,5,success,3.47,275.58
QUICKSORT,PITest,5,success,2.82,312.36
QUICKSORT,Major,6,success,3.37,310.06
QUICKSORT,PITest,6,success,2.78,322.33
QUICKSORT,Major,7,success,3.36,286.14
QUICKSORT,PITest,7,success,3.01,331.02
QUICKSORT,Major,8,success,3.36,292.05
QUICKSORT,PITest,8,success,2.79,317.11
QUICKSORT,Major,9,success,3.33,294.41
QUICKSORT,PITest,9,success,2.88,307.38
QUICKSORT,Major,10,success,3.36,298.84
QUICKSORT,PITest,10,success,2.78,285.78
QUICKSORT,Major,11,success,3.27,296.52
QUICKSORT,PITest,11,success,2.71,309.05
QUICKSORT,Major,12,success,3.43,256.02
QUICKSORT,PITest,12,success,2.92,310.02
QUICKSORT,Major,13,success,3.38,281.25
QUICKSORT,PITest,13,success,2.97,316.39
QUICKSORT,Major,14,success,3.58,293.97
QUICKSORT,PITest,14,success,3.11,303.23
QUICKSORT,Major,15,success,3.26,283.41
QUICKSORT,PITest,15,success,2.80,274.61
QUICKSORT,Major,16,success,3.38,303.52
QUICKSORT,PITest,16,success,2.88,322.03
QUICKSORT,Major,17,success,3.80,284.91
QUICKSORT,PITest,17,success,2.92,321.00
QUICKSORT,Major,18,success,3.27,285.16
QUICKSORT,PITest,18,success,2.68,309.39
QUICKSORT,Major,19,success,3.22,287.39
QUICKSORT,PITest,19,success,3.13,298.95
QUICKSORT,Major,20,success,3.26,270.86
QUICKSORT,PITest,20,success,2.79,304.42
QUICKSORT,Major,21,success,3.31,283.59
QUICKSORT,PITest,21,success,2.88,317.62
QUICKSORT,Major,22,success,3.77,294.52
QUICKSORT,PITest,22,success,3.00,315.14
QUICKSORT,Major,23,success,3.25,293.05
QUICKSORT,PITest,23,success,3.08,319.38
QUICKSORT,Major,24,success,3.85,284.08
QUICKSORT,PITest,24,success,3.01,310.77
QUICKSORT,Major,25,success,3.47,291.73
QUICKSORT,PITest,25,success,2.79,323.48
QUICKSORT,Major,26,success,3.33,293.09
QUICKSORT,PITest,26,success,3.13,308.53
QUICKSORT,Major,27,success,3.37,294.73
QUICKSORT,PITest,27,success,2.79,316.67
QUICKSORT,Major,28,success,3.32,294.67
QUICKSORT,PITest,28,success,2.80,325.27
QUICKSORT,Major,29,success,3.53,277.33
QUICKSORT,PITest,29,success,2.77,292.42
QUICKSORT,Major,30,success,3.23,281.45
QUICKSORT,PITest,30,success,2.78,295.80
module_2_jarowinkler,Major,1,success,5.51,338.55
module_2_jarowinkler,PITest,1,success,9.43,308.78
module_2_jarowinkler,Major,2,success,5.89,315.95
module_2_jarowinkler,PITest,2,success,10.00,319.44
module_2_jarowinkler,Major,3,success,5.33,371.69
module_2_jarowinkler,PITest,3,success,9.35,321.67
module_2_jarowinkler,Major,4,success,5.54,286.77
module_2_jarowinkler,PITest,4,success,9.57,318.11
module_2_jarowinkler,Major,5,success,5.29,382.42
module_2_jarowinkler,PITest,5,success,9.36,300.64
module_2_jarowinkler,Major,6,success,5.29,309.06
module_2_jarowinkler,PITest,6,success,9.53,331.77
module_2_jarowinkler,Major,7,success,5.01,376.08
module_2_jarowinkler,PITest,7,success,9.37,315.34
module_2_jarowinkler,Major,8,success,5.39,431.05
module_2_jarowinkler,PITest,8,success,9.60,317.48
module_2_jarowinkler,Major,9,success,5.02,408.27
module_2_jarowinkler,PITest,9,success,9.53,325.70
module_2_jarowinkler,Major,10,success,5.01,416.73
module_2_jarowinkler,PITest,10,success,9.59,320.11
module_2_jarowinkler,Major,11,success,4.95,428.83
module_2_jarowinkler,PITest,11,success,9.69,334.45
module_2_jarowinkler,Major,12,success,5.06,422.62
module_2_jarowinkler,PITest,12,success,9.73,293.61
module_2_jarowinkler,Major,13,success,5.02,397.53
module_2_jarowinkler,PITest,13,success,9.85,316.95
module_2_jarowinkler,Major,14,success,5.13,424.14
module_2_jarowinkler,PITest,14,success,9.73,308.03
module_2_jarowinkler,Major,15,success,5.09,397.81
module_2_jarowinkler,PITest,15,success,9.80,280.25
module_2_jarowinkler,Major,16,success,5.22,368.86
module_2_jarowinkler,PITest,16,success,9.58,288.58
module_2_jarowinkler,Major,17,success,5.04,422.38
module_2_jarowinkler,PITest,17,success,9.69,317.05
module_2_jarowinkler,Major,18,success,4.95,415.39
module_2_jarowinkler,PITest,18,success,9.93,330.89
module_2_jarowinkler,Major,19,success,4.96,411.64
module_2_jarowinkler,PITest,19,success,9.42,342.98
module_2_jarowinkler,Major,20,success,4.98,384.44
module_2_jarowinkler,PITest,20,success,9.90,332.83
module_2_jarowinkler,Major,21,success,5.05,465.28
module_2_jarowinkler,PITest,21,success,9.63,349.45
module_2_jarowinkler,Major,22,success,5.12,414.84
module_2_jarowinkler,PITest,22,success,9.60,350.77
module_2_jarowinkler,Major,23,success,5.00,436.92
module_2_jarowinkler,PITest,23,success,9.37,337.59
module_2_jarowinkler,Major,24,success,4.95,424.08
module_2_jarowinkler,PITest,24,success,9.60,351.75
module_2_jarowinkler,Major,25,success,4.99,434.47
module_2_jarowinkler,PITest,25,success,9.68,334.34
module_2_jarowinkler,Major,26,success,5.10,439.20
module_2_jarowinkler,PITest,26,success,9.79,352.00
module_2_jarowinkler,Major,27,success,4.99,388.91
module_2_jarowinkler,PITest,27,success,9.66,355.28
module_2_jarowinkler,Major,28,success,5.06,414.92
module_2_jarowinkler,PITest,28,success,9.54,334.31
module_2_jarowinkler,Major,29,success,5.12,414.78
module_2_jarowinkler,PITest,29,success,9.32,329.70
module_2_jarowinkler,Major,30,success,5.02,415.91
module_2_jarowinkler,PITest,30,success,9.61,357.27
SUBSEQUENCES,Major,1,success,3.78,470.41
SUBSEQUENCES,PITest,1,success,3.24,314.69
SUBSEQUENCES,Major,2,success,3.53,434.86
SUBSEQUENCES,PITest,2,success,2.79,349.11
SUBSEQUENCES,Major,3,success,3.68,371.30
SUBSEQUENCES,PITest,3,success,2.89,343.72
SUBSEQUENCES,Major,4,success,3.60,453.19
SUBSEQUENCES,PITest,4,success,2.81,345.11
SUBSEQUENCES,Major,5,success,3.43,455.31
SUBSEQUENCES,PITest,5,success,3.00,314.28
SUBSEQUENCES,Major,6,success,3.53,396.39
SUBSEQUENCES,PITest,6,success,2.73,317.97
SUBSEQUENCES,Major,7,success,3.42,401.09
SUBSEQUENCES,PITest,7,success,3.30,312.25
SUBSEQUENCES,Major,8,success,3.53,469.50
SUBSEQUENCES,PITest,8,success,3.00,337.45
SUBSEQUENCES,Major,9,success,3.45,450.59
SUBSEQUENCES,PITest,9,success,3.01,339.89
SUBSEQUENCES,Major,10,success,3.65,386.16
SUBSEQUENCES,PITest,10,success,3.00,338.30
SUBSEQUENCES,Major,11,success,3.43,469.86
SUBSEQUENCES,PITest,11,success,3.14,329.22
SUBSEQUENCES,Major,12,success,3.50,396.78
SUBSEQUENCES,PITest,12,success,3.32,306.39
SUBSEQUENCES,Major,13,success,3.59,365.98
SUBSEQUENCES,PITest,13,success,2.92,323.28
SUBSEQUENCES,Major,14,success,3.47,453.41
SUBSEQUENCES,PITest,14,success,3.23,244.89
SUBSEQUENCES,Major,15,success,3.56,457.66
SUBSEQUENCES,PITest,15,success,2.89,324.23
SUBSEQUENCES,Major,16,success,3.55,456.17
SUBSEQUENCES,PITest,16,success,2.91,340.53
SUBSEQUENCES,Major,17,success,3.76,452.81
SUBSEQUENCES,PITest,17,success,3.13,310.09
SUBSEQUENCES,Major,18,success,3.35,470.56
SUBSEQUENCES,PITest,18,success,3.04,341.31
SUBSEQUENCES,Major,19,success,3.89,372.89
SUBSEQUENCES,PITest,19,success,3.11,321.88
SUBSEQUENCES,Major,20,success,3.66,389.17
SUBSEQUENCES,PITest,20,success,3.44,335.44
SUBSEQUENCES,Major,21,success,3.47,479.95
SUBSEQUENCES,PITest,21,success,3.01,305.38
SUBSEQUENCES,Major,22,success,3.58,443.36
SUBSEQUENCES,PITest,22,success,2.91,324.95
SUBSEQUENCES,Major,23,success,3.56,424.25
SUBSEQUENCES,PITest,23,success,3.56,320.75
SUBSEQUENCES,Major,24,success,3.67,376.22
SUBSEQUENCES,PITest,24,success,2.90,318.23
SUBSEQUENCES,Major,25,success,3.46,470.59
SUBSEQUENCES,PITest,25,success,3.02,343.67
SUBSEQUENCES,Major,26,success,3.66,451.78
SUBSEQUENCES,PITest,26,success,2.97,303.52
SUBSEQUENCES,Major,27,success,3.64,416.05
SUBSEQUENCES,PITest,27,success,3.37,340.33
SUBSEQUENCES,Major,28,success,4.11,362.05
SUBSEQUENCES,PITest,28,success,3.10,324.28
SUBSEQUENCES,Major,29,success,3.64,413.45
SUBSEQUENCES,PITest,29,success,3.33,340.39
SUBSEQUENCES,Major,30,success,3.75,307.89
SUBSEQUENCES,PITest,30,success,2.88,323.03
MERGESORT,Major,1,success,3.89,426.00
MERGESORT,PITest,1,success,3.22,346.22
MERGESORT,Major,2,success,3.85,469.92
MERGESORT,PITest,2,success,3.57,332.39
MERGESORT,Major,3,success,4.00,385.33
MERGESORT,PITest,3,success,3.31,336.09
MERGESORT,Major,4,success,3.56,484.47
MERGESORT,PITest,4,success,3.67,313.44
MERGESORT,Major,5,success,3.99,382.44
MERGESORT,PITest,5,success,3.23,328.59
MERGESORT,Major,6,success,3.59,435.80
MERGESORT,PITest,6,success,3.38,324.78
MERGESORT,Major,7,success,3.91,339.41
MERGESORT,PITest,7,success,3.25,356.62
MERGESORT,Major,8,success,3.49,420.31
MERGESORT,PITest,8,success,3.25,353.50
MERGESORT,Major,9,success,3.68,379.42
MERGESORT,PITest,9,success,3.10,326.02
MERGESORT,Major,10,success,3.68,400.03
MERGESORT,PITest,10,success,3.12,348.39
MERGESORT,Major,11,success,3.91,423.48
MERGESORT,PITest,11,success,2.94,322.12
MERGESORT,Major,12,success,3.60,447.66
MERGESORT,PITest,12,success,3.02,349.16
MERGESORT,Major,13,success,3.75,283.28
MERGESORT,PITest,13,success,3.01,319.25
MERGESORT,Major,14,success,3.59,396.16
MERGESORT,PITest,14,success,3.03,360.42
MERGESORT,Major,15,success,3.65,405.91
MERGESORT,PITest,15,success,3.45,340.55
MERGESORT,Major,16,success,3.68,411.80
MERGESORT,PITest,16,success,3.47,351.31
MERGESORT,Major,17,success,3.56,428.50
MERGESORT,PITest,17,success,3.44,323.95
MERGESORT,Major,18,success,3.59,410.59
MERGESORT,PITest,18,success,3.51,329.69
MERGESORT,Major,19,success,3.47,424.78
MERGESORT,PITest,19,success,2.77,354.33
MERGESORT,Major,20,success,3.45,391.48
MERGESORT,PITest,20,success,2.78,320.31
MERGESORT,Major,21,success,3.44,391.38
MERGESORT,PITest,21,success,2.80,341.52
MERGESORT,Major,22,success,3.59,329.67
MERGESORT,PITest,22,success,2.99,336.14
MERGESORT,Major,23,success,3.70,409.66
MERGESORT,PITest,23,success,3.32,328.27
MERGESORT,Major,24,success,3.89,405.75
MERGESORT,PITest,24,success,3.43,325.78
MERGESORT,Major,25,success,3.85,395.67
MERGESORT,PITest,25,success,3.01,335.02
MERGESORT,Major,26,success,3.47,406.45
MERGESORT,PITest,26,success,3.22,311.08
MERGESORT,Major,27,success,3.54,408.92
MERGESORT,PITest,27,success,2.80,344.48
MERGESORT,Major,28,success,3.36,405.19
MERGESORT,PITest,28,success,2.80,342.12
MERGESORT,Major,29,success,3.77,377.11
MERGESORT,PITest,29,success,2.81,323.38
MERGESORT,Major,30,success,3.45,413.70
MERGESORT,PITest,30,success,3.01,360.27
